Date,Close,T_noise,T_trend,T_mix
2020-03-09,25612.0,0.1,0.2136363636363636,0.1568181818181818
2020-03-10,25758.0,0.1681818181818181,0.4,0.2840909090909091
2020-03-11,24989.0,0.0636363636363636,0.4454545454545455,0.2545454545454546
2020-03-12,24150.0,0.0136363636363636,0.2772727272727273,0.1454545454545454
2020-03-13,23527.0,0.0045454545454545,0.0545454545454545,0.0295454545454545
2020-03-16,22674.0,0.0181818181818181,0.0227272727272727,0.0204545454545454
2020-03-17,22167.0,0.0272727272727272,0.009090909090909,0.0181818181818181
2020-03-18,20948.0,0.0227272727272727,0.009090909090909,0.0159090909090909
2020-03-19,19412.0,0.0136363636363636,0.009090909090909,0.0113636363636363
2020-03-20,20905.0,0.0636363636363636,0.009090909090909,0.0363636363636363
2020-03-23,19678.0,0.0227272727272727,0.0136363636363636,0.0181818181818181
2020-03-24,21503.0,0.3045454545454545,0.0272727272727272,0.1659090909090909
2020-03-25,22737.0,0.890909090909091,0.0227272727272727,0.4568181818181818
2020-03-26,22294.0,0.9454545454545455,0.0818181818181818,0.5136363636363638
2020-03-27,22832.0,0.9636363636363636,0.2590909090909091,0.6113636363636363
2020-03-30,22698.0,0.95,0.7681818181818182,0.8590909090909091
2020-03-31,23099.0,0.95,0.9590909090909092,0.9545454545454546
2020-04-01,22018.0,0.8090909090909091,0.9863636363636364,0.8977272727272727
2020-04-02,22693.0,0.8772727272727273,0.9727272727272728,0.925
2020-04-03,22635.0,0.7681818181818182,0.95,0.8590909090909091
2020-04-06,23537.0,0.9545454545454544,0.9272727272727272,0.9409090909090908
2020-04-07,23906.0,0.968181818181818,0.9136363636363636,0.9409090909090908
2020-04-08,23556.0,0.9272727272727272,0.9136363636363636,0.9204545454545454
2020-04-09,23931.0,0.9636363636363636,0.9090909090909092,0.9363636363636364
2020-04-10,24131.0,0.9,0.95,0.925
2020-04-13,23720.0,0.5727272727272728,0.9636363636363636,0.7681818181818182
2020-04-14,24131.0,0.7272727272727274,0.95,0.8386363636363637
2020-04-16,24131.0,0.7090909090909091,0.9136363636363636,0.8113636363636363
2020-04-17,24865.0,0.890909090909091,0.8772727272727273,0.8840909090909091
2020-04-20,24568.0,0.8136363636363636,0.7863636363636364,0.8
2020-04-21,24295.0,0.5772727272727273,0.7181818181818181,0.6477272727272727
2020-04-22,24506.0,0.6136363636363636,0.7227272727272728,0.6681818181818182
2020-04-23,24746.0,0.75,0.7545454545454545,0.7522727272727272
2020-04-24,24376.0,0.4045454545454545,0.7863636363636364,0.5954545454545455
2020-04-27,24860.0,0.6909090909090909,0.740909090909091,0.7159090909090909
2020-04-28,25011.0,0.6863636363636364,0.640909090909091,0.6636363636363637
2020-04-29,25178.0,0.8,0.6272727272727273,0.7136363636363636
2020-05-04,24411.0,0.5454545454545454,0.640909090909091,0.5931818181818183
2020-05-06,24865.0,0.7772727272727272,0.7272727272727274,0.7522727272727273
2020-05-07,24807.0,0.8045454545454546,0.7727272727272727,0.7886363636363636
2020-05-08,25021.0,0.8772727272727273,0.8272727272727274,0.8522727272727273
2020-05-11,24841.0,0.6727272727272727,0.8409090909090909,0.7568181818181818
2020-05-12,24665.0,0.4590909090909091,0.7863636363636364,0.6227272727272728
2020-05-13,24947.0,0.5227272727272727,0.7318181818181819,0.6272727272727273
2020-05-14,24685.0,0.3681818181818181,0.6863636363636364,0.5272727272727272
2020-05-15,24744.0,0.4090909090909091,0.6454545454545455,0.5272727272727273
2020-05-18,24903.0,0.4272727272727272,0.5363636363636364,0.4818181818181818
2020-05-19,25547.0,0.7045454545454546,0.4409090909090909,0.5727272727272728
2020-05-20,25607.0,0.8181818181818183,0.4318181818181818,0.6250000000000001
2020-05-21,25719.0,0.8045454545454546,0.5727272727272728,0.6886363636363637
2020-05-22,25285.0,0.5454545454545454,0.6863636363636364,0.615909090909091
2020-05-25,25602.0,0.6272727272727273,0.7545454545454545,0.6909090909090909
2020-05-26,26063.0,0.790909090909091,0.7727272727272727,0.7818181818181819
2020-05-27,26078.0,0.7272727272727274,0.7727272727272727,0.75
2020-05-28,26157.0,0.4954545454545455,0.7272727272727274,0.6113636363636364
2020-05-29,26108.0,0.4363636363636363,0.6590909090909091,0.5477272727272727
2020-06-01,26625.0,0.6863636363636364,0.6090909090909091,0.6477272727272727
2020-06-02,26903.0,0.759090909090909,0.6636363636363638,0.7113636363636364
2020-06-03,27888.0,0.75,0.6818181818181818,0.7159090909090908
2020-06-04,27922.0,0.7454545454545455,0.6454545454545455,0.6954545454545455
2020-06-05,28391.0,0.7727272727272727,0.65,0.7113636363636364
2020-06-08,28351.0,0.740909090909091,0.759090909090909,0.75
2020-06-09,28366.0,0.5863636363636363,0.85,0.7181818181818181
2020-06-10,28454.0,0.4818181818181818,0.8181818181818183,0.6500000000000001
2020-06-11,27986.0,0.3045454545454545,0.6954545454545454,0.5
2020-06-12,27415.0,0.2227272727272727,0.5227272727272727,0.3727272727272727
2020-06-15,26036.0,0.05,0.3,0.175
2020-06-16,27635.0,0.1954545454545454,0.209090909090909,0.2022727272727272
2020-06-17,27558.0,0.2636363636363636,0.1772727272727272,0.2204545454545454
2020-06-18,27479.0,0.3227272727272727,0.1545454545454545,0.2386363636363636
2020-06-19,27576.0,0.5,0.1363636363636363,0.3181818181818182
2020-06-22,27381.0,0.4954545454545455,0.1454545454545454,0.3204545454545454
2020-06-23,27454.0,0.4409090909090909,0.2227272727272727,0.3318181818181818
2020-06-24,27902.0,0.55,0.5318181818181819,0.540909090909091
2020-06-25,27200.0,0.3,0.65,0.475
2020-06-26,27581.0,0.3409090909090909,0.55,0.4454545454545454
2020-06-29,27137.0,0.1409090909090909,0.3909090909090909,0.2659090909090909
2020-06-30,27371.0,0.2454545454545454,0.3681818181818181,0.3068181818181817
2020-07-01,27385.0,0.2909090909090909,0.2681818181818182,0.2795454545454545
2020-07-02,27731.0,0.4818181818181818,0.2636363636363636,0.3727272727272727
2020-07-03,27961.0,0.7045454545454546,0.2363636363636364,0.4704545454545455
2020-07-06,28391.0,0.8727272727272727,0.3363636363636363,0.6045454545454545
2020-07-07,28050.0,0.7863636363636364,0.4909090909090909,0.6386363636363637
2020-07-08,27966.0,0.7454545454545455,0.7181818181818181,0.7318181818181818
2020-07-09,28098.0,0.7272727272727274,0.8636363636363636,0.7954545454545455
2020-07-10,27825.0,0.509090909090909,0.8590909090909091,0.6840909090909091
2020-07-13,28356.0,0.6454545454545455,0.8272727272727274,0.7363636363636364
2020-07-14,28312.0,0.5227272727272727,0.740909090909091,0.6318181818181818
2020-07-15,28594.0,0.6863636363636364,0.6681818181818183,0.6772727272727274
2020-07-16,28283.0,0.6090909090909091,0.6227272727272728,0.615909090909091
2020-07-17,28497.0,0.6545454545454545,0.6318181818181818,0.6431818181818182
2020-07-20,28429.0,0.5954545454545455,0.640909090909091,0.6181818181818182
2020-07-21,28844.0,0.6636363636363638,0.6772727272727272,0.6704545454545455
2020-07-22,28736.0,0.6545454545454545,0.6863636363636364,0.6704545454545454
2020-07-23,28566.0,0.4409090909090909,0.65,0.5454545454545454
2020-07-24,28409.0,0.3136363636363636,0.6227272727272728,0.4681818181818182
2020-07-27,28682.0,0.4181818181818181,0.5772727272727273,0.4977272727272727
2020-07-28,29282.0,0.4863636363636364,0.5181818181818182,0.5022727272727273
2020-07-29,29434.0,0.5545454545454546,0.4863636363636364,0.5204545454545455
2020-07-30,29474.0,0.5681818181818182,0.45,0.5090909090909091
2020-07-31,29237.0,0.4727272727272727,0.4090909090909091,0.4409090909090909
2020-08-03,29237.0,0.5227272727272727,0.4954545454545455,0.509090909090909
2020-08-04,29590.0,0.6863636363636364,0.5863636363636363,0.6363636363636364
2020-08-05,29913.0,0.6954545454545454,0.6636363636363638,0.6795454545454547
2020-08-06,30386.0,0.75,0.6727272727272727,0.7113636363636364
2020-08-07,30513.0,0.6545454545454545,0.65,0.6522727272727273
2020-08-10,30966.0,0.7045454545454546,0.6909090909090909,0.6977272727272728
2020-08-11,31359.0,0.7318181818181819,0.7454545454545455,0.7386363636363638
2020-08-12,31528.0,0.6136363636363636,0.7818181818181819,0.6977272727272728
2020-08-13,31513.0,0.65,0.7681818181818182,0.7090909090909091
2020-08-14,31183.0,0.5045454545454545,0.6863636363636364,0.5954545454545455
2020-08-18,30538.0,0.0863636363636363,0.5909090909090909,0.3386363636363636
2020-08-19,30646.0,0.1636363636363636,0.5363636363636364,0.35
2020-08-20,29464.0,0.0636363636363636,0.3772727272727272,0.2204545454545454
2020-08-21,29908.0,0.1272727272727273,0.1909090909090909,0.1590909090909091
2020-08-24,30239.0,0.25,0.0954545454545454,0.1727272727272727
2020-08-25,30636.0,0.5909090909090909,0.0954545454545454,0.3431818181818182
2020-08-26,30641.0,0.5454545454545454,0.1363636363636363,0.3409090909090909
2020-08-27,30366.0,0.3818181818181819,0.2227272727272727,0.3022727272727273
2020-08-28,30528.0,0.5454545454545454,0.3454545454545454,0.4454545454545454
2020-08-31,30034.0,0.5272727272727272,0.5363636363636364,0.5318181818181817
2020-09-01,30269.0,0.6590909090909091,0.7090909090909091,0.6840909090909091
2020-09-02,30426.0,0.740909090909091,0.75,0.7454545454545455
2020-09-03,30884.0,0.7545454545454545,0.6818181818181818,0.7181818181818181
2020-09-04,30454.0,0.509090909090909,0.6136363636363636,0.5613636363636363
2020-09-07,30592.0,0.6454545454545455,0.6136363636363636,0.6295454545454546
2020-09-08,30981.0,0.6090909090909091,0.6772727272727272,0.6431818181818182
2020-09-09,30602.0,0.45,0.7045454545454546,0.5772727272727273
2020-09-10,30894.0,0.5545454545454546,0.6318181818181818,0.5931818181818183
2020-09-11,30874.0,0.5636363636363636,0.5727272727272728,0.5681818181818181
2020-09-14,31291.0,0.7318181818181819,0.5727272727272728,0.6522727272727273
2020-09-15,31533.0,0.7545454545454545,0.6045454545454545,0.6795454545454545
2020-09-16,31446.0,0.5772727272727273,0.640909090909091,0.6090909090909091
2020-09-17,30981.0,0.359090909090909,0.640909090909091,0.5
2020-09-18,31084.0,0.3909090909090909,0.6454545454545455,0.5181818181818182
2020-09-21,30820.0,0.2409090909090909,0.6,0.4204545454545454
2020-09-22,30103.0,0.0909090909090909,0.4409090909090909,0.2659090909090909
2020-09-23,30215.0,0.1318181818181818,0.2681818181818182,0.2
2020-09-24,29516.0,0.0818181818181818,0.1590909090909091,0.1204545454545454
2020-09-25,29649.0,0.1181818181818181,0.1181818181818181,0.1181818181818181
2020-09-28,30083.0,0.3454545454545454,0.1136363636363636,0.2295454545454545
2020-09-29,30366.0,0.6636363636363638,0.1227272727272727,0.3931818181818182
2020-10-05,30699.0,0.8954545454545455,0.1545454545454545,0.525
2020-10-06,30766.0,0.9181818181818184,0.2954545454545454,0.6068181818181819
2020-10-07,31064.0,0.9136363636363636,0.640909090909091,0.7772727272727273
2020-10-08,31074.0,0.8545454545454545,0.9090909090909092,0.8818181818181818
2020-10-12,31202.0,0.8090909090909091,0.9545454545454544,0.8818181818181817
2020-10-13,31227.0,0.7000000000000001,0.95,0.8250000000000001
2020-10-14,30918.0,0.3636363636363637,0.8954545454545455,0.6295454545454546
2020-10-15,30689.0,0.2818181818181818,0.759090909090909,0.5204545454545454
2020-10-16,30508.0,0.2272727272727272,0.5727272727272728,0.4
2020-10-19,30577.0,0.2681818181818182,0.3954545454545455,0.3318181818181818
2020-10-20,30791.0,0.3363636363636363,0.3227272727272727,0.3295454545454546
2020-10-21,30889.0,0.509090909090909,0.2909090909090909,0.3999999999999999
2020-10-22,30680.0,0.4227272727272727,0.2772727272727273,0.35
2020-10-23,30791.0,0.4772727272727273,0.3181818181818182,0.3977272727272727
2020-10-26,30732.0,0.2590909090909091,0.3772727272727272,0.3181818181818182
2020-10-27,30469.0,0.1863636363636364,0.4318181818181818,0.3090909090909091
2020-10-28,30631.0,0.4954545454545455,0.4863636363636364,0.4909090909090909
2020-10-29,30312.0,0.3636363636363637,0.4045454545454545,0.3840909090909091
2020-10-30,29491.0,0.1590909090909091,0.3,0.2295454545454545
2020-11-02,29941.0,0.3545454545454545,0.2181818181818181,0.2863636363636364
2020-11-03,30538.0,0.6727272727272727,0.2681818181818182,0.4704545454545454
2020-11-04,30729.0,0.7363636363636362,0.3954545454545455,0.5659090909090909
2020-11-05,31403.0,0.9090909090909092,0.509090909090909,0.709090909090909
2020-11-06,31482.0,0.7545454545454545,0.6181818181818182,0.6863636363636363
2020-11-09,31878.0,0.9090909090909092,0.7454545454545455,0.8272727272727273
2020-11-10,31873.0,0.8181818181818183,0.9,0.8590909090909091
2020-11-11,32386.0,0.7636363636363638,0.95,0.8568181818181819
2020-11-12,32231.0,0.7681818181818182,0.9318181818181815,0.8499999999999999
2020-11-13,32567.0,0.6863636363636364,0.8863636363636365,0.7863636363636364
2020-11-16,33261.0,0.7181818181818181,0.8272727272727274,0.7727272727272727
2020-11-17,33251.0,0.65,0.7772727272727272,0.7136363636363636
2020-11-18,33218.0,0.6772727272727272,0.7363636363636362,0.7068181818181818
2020-11-19,33261.0,0.5863636363636363,0.7318181818181819,0.6590909090909092
2020-11-20,33295.0,0.65,0.6863636363636364,0.6681818181818182
2020-11-23,34059.0,0.7636363636363638,0.7090909090909091,0.7363636363636364
2020-11-24,34245.0,0.7818181818181819,0.740909090909091,0.7613636363636365
2020-11-25,34045.0,0.5181818181818182,0.7136363636363636,0.615909090909091
2020-11-26,34382.0,0.5272727272727272,0.7227272727272728,0.625
2020-11-27,34461.0,0.5863636363636363,0.6954545454545454,0.6409090909090909
2020-11-30,33937.0,0.4454545454545455,0.6545454545454545,0.55
2020-12-01,34476.0,0.5681818181818182,0.6227272727272728,0.5954545454545455
2020-12-02,35077.0,0.65,0.6,0.625
2020-12-03,35327.0,0.6363636363636364,0.5545454545454546,0.5954545454545455
2020-12-04,35958.0,0.6454545454545455,0.5727272727272728,0.6090909090909091
2020-12-07,36154.0,0.5045454545454545,0.5909090909090909,0.5477272727272727
2020-12-08,35576.0,0.4045454545454545,0.6090909090909091,0.5068181818181818
2020-12-09,36398.0,0.6272727272727273,0.6136363636363636,0.6204545454545455
2020-12-10,36110.0,0.6636363636363638,0.6545454545454545,0.6590909090909092
2020-12-11,36423.0,0.8,0.6636363636363638,0.7318181818181819
2020-12-14,36280.0,0.65,0.640909090909091,0.6454545454545455
2020-12-15,36280.0,0.6272727272727273,0.6090909090909091,0.6181818181818182
2020-12-16,36433.0,0.7318181818181819,0.7000000000000001,0.715909090909091
2020-12-17,36398.0,0.6545454545454545,0.7863636363636364,0.7204545454545455
2020-12-18,36349.0,0.6272727272727273,0.8045454545454546,0.7159090909090909
2020-12-21,36394.0,0.5909090909090909,0.7181818181818181,0.6545454545454545
2020-12-22,35801.0,0.2,0.6090909090909091,0.4045454545454545
2020-12-23,36310.0,0.2818181818181818,0.5681818181818182,0.425
2020-12-24,37033.0,0.4727272727272727,0.5181818181818182,0.4954545454545455
2020-12-28,37220.0,0.4954545454545455,0.4454545454545455,0.4704545454545454
2020-12-29,37852.0,0.5363636363636364,0.3727272727272727,0.4545454545454546
2020-12-30,38648.0,0.75,0.3727272727272727,0.5613636363636364
2021-01-04,39667.0,0.7681818181818182,0.4863636363636364,0.6272727272727273
2021-01-05,40263.0,0.7727272727272727,0.6363636363636364,0.7045454545454546
2021-01-06,39872.0,0.7227272727272728,0.790909090909091,0.7568181818181818
2021-01-07,40801.0,0.759090909090909,0.8181818181818183,0.7886363636363637
2021-01-08,42606.0,0.759090909090909,0.8136363636363636,0.7863636363636364
2021-01-11,42714.0,0.5136363636363637,0.8,0.6568181818181819
2021-01-12,42382.0,0.4909090909090909,0.7318181818181819,0.6113636363636364
2021-01-13,42620.0,0.5545454545454546,0.6909090909090909,0.6227272727272728
2021-01-14,42566.0,0.6454545454545455,0.6454545454545455,0.6454545454545455
2021-01-15,41632.0,0.3681818181818181,0.5863636363636363,0.4772727272727272
2021-01-18,40665.0,0.2227272727272727,0.4681818181818182,0.3454545454545454
2021-01-19,41734.0,0.4818181818181818,0.3863636363636363,0.4340909090909091
2021-01-20,41976.0,0.6227272727272728,0.45,0.5363636363636364
2021-01-21,42591.0,0.7136363636363636,0.4909090909090909,0.6022727272727273
2021-01-22,42294.0,0.6454545454545455,0.5318181818181819,0.5886363636363636
2021-01-25,43306.0,0.7772727272727272,0.5545454545454546,0.6659090909090909
2021-01-26,42127.0,0.5727272727272728,0.6590909090909091,0.615909090909091
2021-01-27,41985.0,0.4454545454545455,0.7136363636363636,0.5795454545454546
2021-01-28,41211.0,0.1772727272727272,0.7090909090909091,0.4431818181818182
2021-01-29,40285.0,0.0818181818181818,0.5272727272727272,0.3045454545454545
2021-02-01,41289.0,0.1863636363636364,0.359090909090909,0.2727272727272727
2021-02-02,41902.0,0.3318181818181819,0.2318181818181818,0.2818181818181818
2021-02-03,42250.0,0.5272727272727272,0.1909090909090909,0.359090909090909
2021-02-04,41545.0,0.5045454545454545,0.1772727272727272,0.3409090909090909
2021-02-05,42073.0,0.6727272727272727,0.2363636363636364,0.4545454545454546
2021-02-08,41662.0,0.6272727272727273,0.4045454545454545,0.5159090909090909
2021-02-09,41521.0,0.5772727272727273,0.65,0.6136363636363636
2021-02-10,41808.0,0.6590909090909091,0.8318181818181818,0.7454545454545454
2021-02-15,42421.0,0.75,0.7727272727272727,0.7613636363636364
2021-02-16,42607.0,0.7227272727272728,0.759090909090909,0.740909090909091
2021-02-17,42147.0,0.6909090909090909,0.7045454545454546,0.6977272727272728
2021-02-18,41545.0,0.5363636363636364,0.7181818181818181,0.6272727272727272
2021-02-19,41907.0,0.4818181818181818,0.7000000000000001,0.5909090909090909
2021-02-22,41467.0,0.3681818181818181,0.6863636363636364,0.5272727272727272
2021-02-23,41422.0,0.3681818181818181,0.6090909090909091,0.4886363636363636
2021-02-24,40540.0,0.1227272727272727,0.4681818181818182,0.2954545454545454
2021-02-25,42015.0,0.3772727272727272,0.3409090909090909,0.359090909090909
2021-02-26,40853.0,0.2363636363636364,0.2727272727272727,0.2545454545454546
2021-03-02,41309.0,0.3090909090909091,0.25,0.2795454545454545
2021-03-03,41769.0,0.4909090909090909,0.2681818181818182,0.3795454545454546
2021-03-04,41235.0,0.4636363636363636,0.3090909090909091,0.3863636363636363
2021-03-05,41016.0,0.3909090909090909,0.3227272727272727,0.3568181818181818
2021-03-08,40629.0,0.3090909090909091,0.4090909090909091,0.3590909090909091
2021-03-09,40374.0,0.3090909090909091,0.4181818181818181,0.3636363636363636
2021-03-10,40143.0,0.2045454545454545,0.4090909090909091,0.3068181818181819
2021-03-11,40962.0,0.4409090909090909,0.3636363636363637,0.4022727272727273
2021-03-12,41324.0,0.6590909090909091,0.3727272727272727,0.5159090909090909
2021-03-15,41123.0,0.7090909090909091,0.35,0.5295454545454545
2021-03-16,41467.0,0.8409090909090909,0.4045454545454545,0.6227272727272728
2021-03-17,41137.0,0.8045454545454546,0.5727272727272728,0.6886363636363637
2021-03-18,41437.0,0.790909090909091,0.75,0.7704545454545455
2021-03-19,41001.0,0.7227272727272728,0.8681818181818182,0.7954545454545454
2021-03-22,41070.0,0.6090909090909091,0.890909090909091,0.75
2021-03-23,40682.0,0.3909090909090909,0.8409090909090909,0.615909090909091
2021-03-24,40496.0,0.4272727272727272,0.7272727272727274,0.5772727272727274
2021-03-25,40672.0,0.4545454545454545,0.5909090909090909,0.5227272727272727
2021-03-26,41050.0,0.55,0.5409090909090909,0.5454545454545454
2021-03-29,40976.0,0.5227272727272727,0.4818181818181818,0.5022727272727272
2021-03-30,41437.0,0.6090909090909091,0.4772727272727273,0.5431818181818182
2021-03-31,41324.0,0.65,0.5045454545454545,0.5772727272727273
2021-04-01,41700.0,0.6772727272727272,0.5590909090909091,0.6181818181818182
2021-04-02,42167.0,0.6363636363636364,0.6727272727272727,0.6545454545454545
2021-04-05,42250.0,0.6545454545454545,0.740909090909091,0.6977272727272728
2021-04-06,42308.0,0.5909090909090909,0.7318181818181819,0.6613636363636364
2021-04-07,42411.0,0.65,0.6954545454545454,0.6727272727272727
2021-04-08,42372.0,0.6909090909090909,0.6863636363636364,0.6886363636363637
2021-04-09,42171.0,0.6818181818181818,0.6772727272727272,0.6795454545454545
2021-04-12,42171.0,0.6818181818181818,0.7090909090909091,0.6954545454545454
2021-04-13,42651.0,0.640909090909091,0.75,0.6954545454545455
2021-04-14,42945.0,0.7181818181818181,0.7454545454545455,0.7318181818181818
2021-04-15,42985.0,0.6454545454545455,0.75,0.6977272727272728
2021-04-16,42960.0,0.6545454545454545,0.740909090909091,0.6977272727272728
2021-04-19,42955.0,0.6772727272727272,0.7136363636363636,0.6954545454545454
2021-04-20,43224.0,0.8090909090909091,0.7000000000000001,0.7545454545454546
2021-04-21,42450.0,0.5590909090909091,0.6909090909090909,0.625
2021-04-22,42514.0,0.6136363636363636,0.7000000000000001,0.6568181818181819
2021-04-23,42538.0,0.55,0.6863636363636364,0.6181818181818182
2021-04-26,42926.0,0.6181818181818182,0.7090909090909091,0.6636363636363636
2021-04-27,42975.0,0.5863636363636363,0.6727272727272727,0.6295454545454545
2021-04-28,42519.0,0.3909090909090909,0.6272727272727273,0.5090909090909091
2021-04-29,42375.0,0.359090909090909,0.5272727272727272,0.4431818181818181
2021-04-30,42081.0,0.3227272727272727,0.5045454545454545,0.4136363636363636
2021-05-03,41812.0,0.2272727272727272,0.4727272727272727,0.35
2021-05-04,42166.0,0.2590909090909091,0.4,0.3295454545454546
2021-05-06,42414.0,0.4954545454545455,0.3454545454545454,0.4204545454545454
2021-05-07,42688.0,0.6681818181818183,0.3,0.4840909090909091
2021-05-10,43405.0,0.8045454545454546,0.3409090909090909,0.5727272727272728
2021-05-11,42643.0,0.6318181818181818,0.4590909090909091,0.5454545454545455
2021-05-12,41937.0,0.4454545454545455,0.5727272727272728,0.5090909090909091
2021-05-13,41455.0,0.2772727272727273,0.6181818181818182,0.4477272727272727
2021-05-14,41842.0,0.3318181818181819,0.6363636363636364,0.4840909090909091
2021-05-17,41663.0,0.2363636363636364,0.5727272727272728,0.4045454545454546
2021-05-18,42156.0,0.4090909090909091,0.4681818181818182,0.4386363636363637
2021-05-20,42022.0,0.4454545454545455,0.3227272727272727,0.3840909090909091
2021-05-21,42002.0,0.3681818181818181,0.2409090909090909,0.3045454545454545
2021-05-24,41882.0,0.2636363636363636,0.2318181818181818,0.2477272727272727
2021-05-25,42281.0,0.3954545454545455,0.3863636363636363,0.3909090909090909
2021-05-26,42196.0,0.4818181818181818,0.4590909090909091,0.4704545454545454
2021-05-27,42121.0,0.5363636363636364,0.4590909090909091,0.4977272727272728
2021-05-28,42380.0,0.6727272727272727,0.4590909090909091,0.5659090909090909
2021-05-31,42543.0,0.65,0.4454545454545455,0.5477272727272727
2021-06-01,42788.0,0.75,0.5545454545454546,0.6522727272727273
2021-06-02,42753.0,0.7136363636363636,0.6818181818181818,0.6977272727272728
2021-06-03,43151.0,0.7272727272727274,0.759090909090909,0.7431818181818182
2021-06-04,42987.0,0.5772727272727273,0.7772727272727272,0.6772727272727272
2021-06-07,43141.0,0.6227272727272728,0.790909090909091,0.7068181818181819
2021-06-08,43056.0,0.5272727272727272,0.7090909090909091,0.6181818181818182
2021-06-09,42568.0,0.2954545454545454,0.6227272727272728,0.4590909090909091
2021-06-10,42713.0,0.3818181818181819,0.5681818181818182,0.4750000000000001
2021-06-11,43026.0,0.45,0.5181818181818182,0.4840909090909091
2021-06-14,43006.0,0.4818181818181818,0.45,0.4659090909090909
2021-06-15,43106.0,0.5227272727272727,0.3727272727272727,0.4477272727272727
2021-06-16,43370.0,0.5727272727272728,0.4227272727272727,0.4977272727272727
2021-06-17,43121.0,0.6136363636363636,0.4727272727272727,0.5431818181818182
2021-06-18,43250.0,0.6272727272727273,0.5818181818181818,0.6045454545454545
2021-06-21,42833.0,0.3681818181818181,0.5772727272727273,0.4727272727272726
2021-06-22,43126.0,0.4863636363636364,0.5636363636363636,0.525
2021-06-23,43350.0,0.4272727272727272,0.5227272727272727,0.475
2021-06-24,43513.0,0.4363636363636363,0.509090909090909,0.4727272727272726
2021-06-25,43733.0,0.5590909090909091,0.5,0.5295454545454545
2021-06-28,43688.0,0.6727272727272727,0.4909090909090909,0.5818181818181818
2021-06-29,43518.0,0.5863636363636363,0.4772727272727273,0.5318181818181817
2021-06-30,43673.0,0.6363636363636364,0.5681818181818182,0.6022727272727273
2021-07-01,43420.0,0.5590909090909091,0.6227272727272728,0.5909090909090909
2021-07-02,43365.0,0.5272727272727272,0.6909090909090909,0.6090909090909091
2021-07-05,43568.0,0.5136363636363637,0.6636363636363638,0.5886363636363637
2021-07-06,43768.0,0.5545454545454546,0.6363636363636364,0.5954545454545455
2021-07-07,43494.0,0.4181818181818181,0.5727272727272728,0.4954545454545455
2021-07-08,43041.0,0.25,0.4909090909090909,0.3704545454545455
2021-07-09,42583.0,0.1818181818181818,0.3863636363636363,0.2840909090909091
2021-07-12,42967.0,0.2727272727272727,0.3318181818181819,0.3022727272727273
2021-07-13,43330.0,0.5227272727272727,0.3272727272727272,0.425
2021-07-14,43180.0,0.4681818181818182,0.3045454545454545,0.3863636363636363
2021-07-15,43474.0,0.6318181818181818,0.3,0.4659090909090909
2021-07-16,43290.0,0.5681818181818182,0.35,0.4590909090909091
2021-07-19,42803.0,0.3909090909090909,0.45,0.4204545454545454
2021-07-20,42663.0,0.3090909090909091,0.5545454545454546,0.4318181818181818
2021-07-21,42444.0,0.2772727272727273,0.5636363636363636,0.4204545454545454
2021-07-22,42972.0,0.3909090909090909,0.45,0.4204545454545454
2021-07-23,43051.0,0.4772727272727273,0.3954545454545455,0.4363636363636364
2021-07-26,42588.0,0.3772727272727272,0.3318181818181819,0.3545454545454546
2021-07-27,42658.0,0.4818181818181818,0.2909090909090909,0.3863636363636363
2021-07-28,42788.0,0.4181818181818181,0.3272727272727272,0.3727272727272727
2021-07-29,42848.0,0.4727272727272727,0.4363636363636363,0.4545454545454545
2021-07-30,42324.0,0.3272727272727272,0.509090909090909,0.4181818181818181
2021-08-02,42524.0,0.3363636363636363,0.4772727272727273,0.4068181818181818
2021-08-03,42898.0,0.3318181818181819,0.4,0.3659090909090909
2021-08-04,43500.0,0.5590909090909091,0.3727272727272727,0.4659090909090909
2021-08-05,43421.0,0.6590909090909091,0.4227272727272727,0.5409090909090909
2021-08-06,43216.0,0.6045454545454545,0.4318181818181818,0.5181818181818182
2021-08-09,43016.0,0.509090909090909,0.4818181818181818,0.4954545454545454
2021-08-10,42738.0,0.359090909090909,0.5272727272727272,0.4431818181818181
2021-08-11,42354.0,0.3181818181818182,0.5863636363636363,0.4522727272727272
2021-08-12,42185.0,0.3227272727272727,0.5318181818181819,0.4272727272727273
2021-08-13,41473.0,0.2590909090909091,0.3909090909090909,0.325
2021-08-17,41005.0,0.1409090909090909,0.2818181818181818,0.2113636363636363
2021-08-18,41208.0,0.1954545454545454,0.25,0.2227272727272727
2021-08-19,40387.0,0.1,0.1909090909090909,0.1454545454545454
2021-08-20,39993.0,0.0636363636363636,0.15,0.1068181818181818
2021-08-23,40352.0,0.1318181818181818,0.1181818181818181,0.125
2021-08-24,41119.0,0.6045454545454545,0.1136363636363636,0.359090909090909
2021-08-25,41248.0,0.7636363636363638,0.1318181818181818,0.4477272727272728
2021-08-26,40940.0,0.7227272727272728,0.1545454545454545,0.4386363636363636
2021-08-27,40915.0,0.8045454545454546,0.2681818181818182,0.5363636363636364
2021-08-30,41015.0,0.8227272727272729,0.6272727272727273,0.7250000000000001
2021-08-31,41826.0,0.8727272727272727,0.8636363636363636,0.8681818181818182
2021-09-01,41886.0,0.8636363636363636,0.9,0.8818181818181818
2021-09-02,41503.0,0.7136363636363636,0.8818181818181818,0.7977272727272727
2021-09-03,41771.0,0.7545454545454545,0.8454545454545455,0.8
